Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
84238-6498,QB,Tom,Tom Brady,Brady,15.76727294921875,11,16000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-42104,RB,Alvin,Alvin Kamara,Kamara,12.910000610351563,10,15000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-32384,WR,Mike,Mike Evans,Evans,11.36999969482422,10,14000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-87770,WR,Chris,Chris Olave,Olave,11.654545177112926,11,13500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-14225,QB,Andy,Andy Dalton,Dalton,15.024444580078125,9,13000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-55635,WR,Chris,Chris Godwin,Godwin,11.222222222222221,9,12500,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-52922,RB,Leonard,Leonard Fournette,Fournette,13.419999694824218,10,12000,NO@TB,TB,NO,Q,Hip,,,,MVP - 1.5X Points/AnyFLEX
84238-137902,RB,Rachaad,Rachaad White,White,5.918181679465554,11,11000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-45565,TE,Taysom,Taysom Hill,Hill,8.281818043101918,11,10000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,7.363636363636363,11,9500,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-6767,K,Ryan,Ryan Succop,Succop,8.818181818181818,11,9000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-48380,K,Wil,Wil Lutz,Lutz,7.083333333333333,12,8500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-12542,D,New Orleans,New Orleans Saints,Saints,5.25,12,8000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-86811,TE,Cade,Cade Otton,Otton,5.887499809265137,8,7500,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-31394,WR,Jarvis,Jarvis Landry,Landry,6.471428462437221,7,7500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-52916,WR,Russell,Russell Gage,Gage,6.228571210588727,7,7000,NO@TB,TB,NO,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
84238-14190,WR,Julio,Julio Jones,Jones,7.333333333333333,6,7000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-64808,TE,Juwan,Juwan Johnson,Johnson,6.700000127156575,12,6500,NO@TB,NO,TB,O,Ankle,,,,MVP - 1.5X Points/AnyFLEX
84238-170287,WR,Rashid,Rashid Shaheed,Shaheed,5.342857360839844,7,6500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-61273,WR,Scotty,Scotty Miller,Miller,4.0428570338657925,7,6000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,1.2333333492279053,3,6000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-34295,WR,Breshad,Breshad Perriman,Perriman,2.4857142312186107,7,6000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-57342,WR,Tre'Quan,Tre'Quan Smith,Smith,5.275000095367432,8,6000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-62497,RB,David,David Johnson,Johnson,1.2000000476837158,1,5500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-71246,WR,Marquez,Marquez Callaway,Callaway,3.7249999046325684,8,5500,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-54782,TE,Cameron,Cameron Brate,Brate,3.1000001089913503,7,5500,NO@TB,TB,NO,Q,Illness,,,,MVP - 1.5X Points/AnyFLEX
84238-14211,RB,Mark,Mark Ingram II,Ingram II,3.855555640326606,9,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-55941,RB,Patrick,Patrick Laird,Laird,1.1999999682108562,3,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-22288,WR,Cole,Cole Beasley,Beasley,1.850000023841858,2,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-94481,WR,Deven,Deven Thompkins,Thompkins,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-24849,QB,Jameis,Jameis Winston,Winston,16.306666056315105,3,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-96922,K,Daniel,Daniel Whelan,Whelan,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-14237,TE,Kyle,Kyle Rudolph,Rudolph,0.75,4,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-28573,WR,Michael,Michael Thomas,Thomas,14.366666158040365,3,5000,NO@TB,NO,TB,IR,Toe,,,,MVP - 1.5X Points/AnyFLEX
84238-42142,RB,Jordan,Jordan Howard,Howard,0.10000000149011612,1,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-71844,K,Blake,Blake Gillikin,Gillikin,0,12,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-111012,WR,Kaylon,Kaylon Geiger Sr.,Geiger Sr.,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-33702,QB,Ryan,Ryan Griffin,Griffin,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-55336,TE,Chris,Chris Herndon,Herndon,2.4,5,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-170282,TE,JJ,JJ Howland,Howland,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-34729,RB,Dwayne,Dwayne Washington,Washington,1,5,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-29357,RB,Kenjon,Kenjon Barner,Barner,0,3,5000,NO@TB,TB,NO,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
84238-45997,WR,Keith,Keith Kirkwood,Kirkwood,1.399999976158142,2,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-65839,TE,Kahale,Kahale Warring,Warring,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-73266,TE,Dylan,Dylan Soehner,Soehner,,,5000,NO@TB,NO,TB,NA,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
84238-169908,WR,Dai'Jean,Dai'Jean Dixon,Dixon,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-128566,WR,Kameron,Kameron Brown,Brown,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-69304,QB,Kyle,Kyle Trask,Trask,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-68155,TE,Codey,Codey McElroy,McElroy,0.25,2,5000,NO@TB,TB,NO,Q,Foot,,,,MVP - 1.5X Points/AnyFLEX
84238-86075,TE,Lucas,Lucas Krull,Krull,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-92093,WR,Jaelon,Jaelon Darden,Darden,0.3799999952316284,10,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-64575,RB,Derrick,Derrick Gore,Gore,5.822222391764323,9,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-52929,QB,Jake,Jake Luton,Luton,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-139971,WR,Jerreth,Jerreth Sterns,Sterns,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-25290,RB,Giovani,Giovani Bernard,Bernard,0,1,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-170191,TE,Ben,Ben Beise,Beise,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-65231,RB,Adam,Adam Prentice,Prentice,0.699999988079071,1,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-63576,WR,Kirk,Kirk Merritt,Merritt,1.7999999523162842,1,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-103900,TE,Brandon,Brandon Dillon,Dillon,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-130270,TE,Adam,Adam Trautman,Trautman,3.4375,8,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-88035,K,John Parker,John Parker Romo,Romo,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-25957,TE,J.P.,J.P. Holtz,Holtz,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-62566,QB,Travis,Travis Jonsen,Jonsen,,,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-68712,WR,Tyler,Tyler Johnson,Johnson,3.588235294117647,17,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-68714,TE,Ko,Ko Kieft,Kieft,2.839999961853027,5,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-38636,TE,Bug,Bug Howard,Howard,,,5000,NO@TB,TB,NO,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
84238-104176,WR,Deonte,Deonte Harty,Harty,0.07500000298023224,4,5000,NO@TB,NO,TB,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
84238-14194,QB,Blaine,Blaine Gabbert,Gabbert,0.33000000317891437,6,5000,NO@TB,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
84238-52468,TE,Ethan,Ethan Wolf,Wolf,1.7999999523162842,1,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-71672,QB,K.J.,K.J. Costello,Costello,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
84238-89214,RB,Abram,Abram Smith,Smith,,,5000,NO@TB,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
