name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating
Tyler Lockett,WR,SEA,10,8,59,2,6.0,47,5.9,12,1.5,7.1,0,0.0,0,0.0,0,130.8
DK Metcalf,WR,SEA,6,6,75,0,4.0,68,11.3,7,1.2,11.3,1,6.0,0,0.0,0,118.7
Jaxon Smith-Njigba,WR,SEA,6,5,34,0,1.0,10,2.0,24,4.8,2.5,0,0.0,0,0.0,0,90.3
Noah Fant,TE,SEA,4,4,56,0,2.0,43,10.8,13,3.3,10.8,0,0.0,0,0.0,0,118.7
Will Dissly,TE,SEA,3,3,35,0,2.0,8,2.7,27,9.0,2.7,2,1.5,0,0.0,0,115.3
Zach Charbonnet,RB,SEA,2,2,14,0,0.0,3,1.5,11,5.5,1.5,0,0.0,0,0.0,0,95.8
Colby Parkinson,TE,SEA,3,2,41,0,2.0,25,12.5,16,8.0,6.3,0,0.0,0,0.0,0,109.7
Jake Bobo,WR,SEA,1,1,3,0,0.0,3,3.0,0,0.0,3.0,0,0.0,0,0.0,0,79.2
Kenneth Walker,RB,SEA,2,1,11,0,1.0,3,3.0,8,8.0,-3.5,1,1.0,0,0.0,0,66.7
