name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating
Jayden Reed,WR,GB,8,4,37,2,3.0,17,4.3,20,5.0,7.6,0,0.0,0,0.0,0,102.6
Josiah Deguara,TE,GB,2,2,5,0,1.0,-2,-1.0,7,3.5,-1.0,0,0.0,0,0.0,0,79.2
Romeo Doubs,WR,GB,3,2,30,0,2.0,24,12.0,6,3.0,18.0,0,0.0,0,0.0,0,99.3
Luke Musgrave,TE,GB,3,2,25,0,1.0,7,3.5,18,9.0,8.0,0,0.0,0,0.0,0,92.4
Dontayvion Wicks,WR,GB,4,2,40,1,2.0,21,10.5,19,9.5,14.8,1,2.0,0,0.0,0,125.0
AJ Dillon,RB,GB,1,1,8,0,0.0,4,4.0,4,4.0,4.0,0,0.0,0,0.0,0,100.0
Samori Toure,WR,GB,2,1,6,0,1.0,6,6.0,0,0.0,9.5,0,0.0,0,0.0,0,56.2
Malik Heath,WR,GB,1,0,0,0,0.0,0,0.0,0,0.0,4.0,0,0.0,0,0.0,0,39.6
Patrick Taylor,RB,GB,1,0,0,0,0.0,0,0.0,0,0.0,-2.0,0,0.0,0,0.0,0,39.6
