name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating
Dallas Goedert,TE,PHI,7,6,22,0,0.0,14,2.3,8,1.3,5.0,0,0.0,0,0.0,0,79.8
AJ Brown,WR,PHI,6,4,29,0,2.0,13,3.3,16,4.0,9.2,0,0.0,0,0.0,0,77.8
DeVonta Smith,WR,PHI,5,4,131,1,2.0,102,25.5,29,7.3,24.6,0,0.0,0,0.0,1,118.7
D'Andre Swift,RB,PHI,3,3,6,0,0.0,-5,-1.7,11,3.7,-1.7,0,0.0,0,0.0,0,79.2
Rashaad Penny,RB,PHI,1,1,5,0,0.0,-1,-1.0,6,6.0,-1.0,0,0.0,0,0.0,0,87.5
