name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,week
Tyreek Hill,WR,MIA,15,11,215,2,9.0,163,14.8,52,4.7,15.1,3,3.7,1,0.06,0,154.9,1
Jaylen Waddle,WR,MIA,5,4,78,0,3.0,40,10.0,38,9.5,14.0,0,0.0,0,0.0,0,118.7,1
Braxton Berrios,WR,MIA,5,3,42,0,3.0,41,13.7,1,0.3,18.2,0,0.0,0,0.0,1,47.5,1
River Cracraft,WR,MIA,5,3,40,1,3.0,26,8.7,14,4.7,9.0,0,0.0,1,0.2,0,125.0,1
Durham Smythe,TE,MIA,7,3,44,0,3.0,21,7.0,23,7.7,8.4,0,0.0,0,0.0,0,64.0,1
Raheem Mostert,RB,MIA,2,2,13,0,0.0,1,0.5,12,6.0,0.5,1,2.0,0,0.0,0,93.7,1
Alec Ingold,RB,MIA,2,2,34,0,2.0,12,6.0,22,11.0,6.0,0,0.0,0,0.0,0,118.7,1
Salvon Ahmed,RB,MIA,3,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,39.6,1
