name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,week
Adam Thielen,WR,CAR,9,7,54,1,4.0,30,4.3,24,3.4,6.6,0,0.0,0,0.0,0,128.7,2
Chuba Hubbard,RB,CAR,5,5,34,0,2.0,5,1.0,29,5.8,1.0,0,0.0,0,0.0,0,95.0,2
Hayden Hurst,TE,CAR,3,3,20,0,0.0,13,4.3,7,2.3,4.3,0,0.0,0,0.0,0,94.4,2
Jonathan Mingo,WR,CAR,8,3,26,0,1.0,24,8.0,2,0.7,13.1,0,0.0,1,0.12,0,46.9,2
Miles Sanders,RB,CAR,5,3,4,0,0.0,-8,-2.7,12,4.0,3.8,0,0.0,0,0.0,0,64.6,2
DJ Chark,WR,CAR,1,1,15,0,1.0,10,10.0,5,5.0,10.0,0,0.0,0,0.0,0,118.7,2
