name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,week
Drake London,WR,ATL,8,6,67,1,3.0,47,7.8,20,3.3,8.5,1,6.0,0,0.0,0,139.1,2
Bijan Robinson,RB,ATL,5,4,48,0,3.0,4,1.0,44,11.0,0.8,0,0.0,1,0.2,0,106.7,2
Jonnu Smith,TE,ATL,6,4,47,0,3.0,16,4.0,31,7.8,6.5,0,0.0,0,0.0,1,50.7,2
Mack Hollins,WR,ATL,6,3,60,0,1.0,53,17.7,7,2.3,13.0,0,0.0,1,0.16,0,85.4,2
Kyle Pitts,TE,ATL,5,2,15,0,0.0,12,6.0,3,1.5,8.4,0,0.0,0,0.0,0,47.9,2
