name,pos,team,targets,rec,rec_yds,rec_td,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating
Tyler Conklin,TE,NYJ,6,5,50,0,2.0,26,5.2,24,4.8,4.7,0,0.0,0,0.0,0,101.4
Garrett Wilson,WR,NYJ,8,2,83,1,2.0,27,13.5,56,28.0,16.4,1,2.0,1,0.12,2,70.3
Allen Lazard,WR,NYJ,4,2,23,0,1.0,23,11.5,0,0.0,21.8,0,0.0,0,0.0,0,67.7
Mecole Hardman,WR,NYJ,1,1,6,0,0.0,5,5.0,1,1.0,5.0,0,0.0,0,0.0,0,91.7
Michael Carter,RB,NYJ,2,1,3,0,1.0,3,3.0,0,0.0,2.5,0,0.0,0,0.0,1,16.7
Dalvin Cook,RB,NYJ,1,1,5,0,0.0,-4,-4.0,9,9.0,-4.0,0,0.0,0,0.0,0,87.5
Breece Hall,RB,NYJ,2,0,0,0,0.0,0,0.0,0,0.0,-1.0,0,0.0,2,1.0,0,39.6
Randall Cobb,WR,NYJ,1,0,0,0,0.0,0,0.0,0,0.0,15.0,0,0.0,0,0.0,0,39.6
